출원번호,출원일,사무소,대리인,MainCPC,클러스터_v1,클러스터_v2,발명명칭
1020210143999,20211026,leeandmok,리앤목특허법인,C07K 14/00,C2,C 간접·표준형,바이러스 표면 엔지니어링 기반의 면역 증강된 바이러스 백신
1020210143731,20211026,leeandmok,리앤목특허법인,A63B 71/06,C4,A 선행인용형,자전거 시뮬레이터 및 이를 이용하는 블록체인 네트워크 시스템
1020210144000,20211026,leeandmok,리앤목특허법인,C22C 38/00,C2,C 간접·표준형,핫 스탬핑 부품
1020210144002,20211026,leeandmok,리앤목특허법인,F03D 7/02,C2,JP 번역체(v2제외),풍력발전기의 블레이드 각도 조절장치
1020210144017,20211026,leeandmok,리앤목특허법인,B60C 11/03,C2,C 간접·표준형,공기입 타이어
1020210143077,20211025,leeandmok,리앤목특허법인,H01L 51/52,C2,JP 번역체(v2제외),디스플레이 장치 및 그 제조방법
1020210143073,20211025,leeandmok,리앤목특허법인,F16K 37/00,C2,JP 번역체(v2제외),밸브 개도 지시계
1020210143075,20211025,leeandmok,리앤목특허법인,G06F 12/14,C4,B 직접과제형,저장 장치 및 그의 동작 방법
1020210141366,20211021,leeandmok,리앤목특허법인,G06F 11/10,C2,C 간접·표준형,"메모리 장치, 전자 장치 및 메모리 장치의 동작 방법"
1020210141371,20211021,leeandmok,리앤목특허법인,F23G 7/07,C4,B 직접과제형,"배출가스로부터 에틸아세테이트, 황화수소 및 암모니아를 포함하는 유해가스의 동시 처리 방법"
1020210141373,20211021,leeandmok,리앤목특허법인,C12Q 1/70,C1,C 간접·표준형,신규한 가이드 RNA 및 이를 이용한 코로나바이러스감염증 2019를 진단하는 방법
1020210140494,20211020,leeandmok,리앤목특허법인,G16B 5/00,C2,C 간접·표준형,"분자 아형 산출 장치, 질환에 대한 분자 아형 개수를 산출하는 방법 및 상기 방법을 실행하기 위한 컴퓨터 프로그램"
1020210139519,20211019,leeandmok,리앤목특허법인,H01L 21/321,C2,C 간접·표준형,SiN 박막의 형성 방법
1020210138595,20211018,leeandmok,리앤목특허법인,H01S 3/067,C2,C 간접·표준형,"레이저 발진 장치, 레이저 발진 방법 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210138599,20211018,leeandmok,리앤목특허법인,A61B 5/346,C4,B 직접과제형,"심전도 데이터 처리 서버, 심전도 신호에 대한 분석데이터를 디스플레이시키는 방법 및 컴퓨터 프로그램"
1020210138850,20211018,leeandmok,리앤목특허법인,G02B 27/01,C4,B 직접과제형,헤드 마운트 디스플레이 장치
1020210138597,20211018,leeandmok,리앤목특허법인,C08L 9/06,C2,C 간접·표준형,"타이어 트레드 고무 조성물, 이로부터 제조된 타이어 및 상기 타이어 트레드 고무 조성물의 제조 방법"
1020210137837,20211015,leeandmok,리앤목특허법인,G10L 19/02,C0,JP 번역체(v2제외),신호 부호화방법 및 장치와 신호 복호화방법 및 장치
1020210137635,20211015,leeandmok,리앤목특허법인,H01Q 9/04,C2,C 간접·표준형,안테나를 포함하는 반도체 패키지
1020210137545,20211015,leeandmok,리앤목특허법인,A61L 27/52,C2,C 간접·표준형,열에 의하여 치유 및 재성형이 가능한 전도성 하이드로겔 복합재료
1020210136823,20211014,leeandmok,리앤목특허법인,G01R 31/367,C2,C 간접·표준형,배터리 진단 방법 및 그 장치
1020210136821,20211014,leeandmok,리앤목특허법인,B25J 11/00,C2,C 간접·표준형,모바일 머니퓰레이터 및 이를 포함하는 서비스 로봇
1020210135937,20211013,leeandmok,리앤목특허법인,C25B 3/05,C2,JP 번역체(v2제외),γ-락탐계 유도체의 제조 방법 및 이로부터 제조된 γ-락탐 유도체 화합물
1020210135935,20211013,leeandmok,리앤목특허법인,G06F 18/00,C2,C 간접·표준형,가시광선 카메라를 이용한 동공 검출 방법 및 시스템
1020210135938,20211013,leeandmok,리앤목특허법인,A61B 5/346,C4,B 직접과제형,"심전도 데이터 처리 서버, 대상체의 심전도 신호에 대한 분석 데이터를 생성하여 처리하는 방법 및 컴퓨터 프로그램"
1020210135220,20211012,leeandmok,리앤목특허법인,A24B 15/16,C0,B 직접과제형,에어로졸 생성 장치
1020210135306,20211012,leeandmok,리앤목특허법인,H01M 8/04014,C2,C 간접·표준형,열 회수 장치 및 이를 포함하는 연료 전지 시스템
1020210134909,20211012,leeandmok,리앤목특허법인,H01L 29/06,C2,C 간접·표준형,단결정립 나노와이어 제조 방법 및 이를 적용하는 반도체 소자의 제조 방법
1020210135341,20211012,leeandmok,리앤목특허법인,B25B 27/14,C2,C 간접·표준형,알루미늄 폼워크를 고정하기 위한 크림퍼 및 알루미늄 폼워크 고정 방법
1020210134449,20211008,leeandmok,리앤목특허법인,A61K 36/268,C1,C 간접·표준형,개족도리풀 추출물을 유효성분으로 포함하는 암 예방 또는 치료용 조성물
1020210134440,20211008,leeandmok,리앤목특허법인,C08L 25/06,C1,B 직접과제형,"수지 조성물, 이의 제조방법, 및 이를 포함하는 도료 조성물"
1020210134452,20211008,leeandmok,리앤목특허법인,A61B 5/346,C4,B 직접과제형,"심전도 데이터 처리 서버, 심전도의 분석에 필요한 예상분석시간을 산출하는 방법 및 컴퓨터 프로그램"
1020210133627,20211008,leeandmok,리앤목특허법인,H01L 21/306,C2,C 간접·표준형,열적 원자층 식각 공정들
1020210134451,20211008,leeandmok,리앤목특허법인,A61B 5/346,C4,B 직접과제형,"심전도 데이터 처리 서버, 분석 조건에 해당하는 신호 구간에 대한 분석 작업을 처리하는 방법 및 컴퓨터 프로그램"
1020210134453,20211008,leeandmok,리앤목특허법인,G01R 31/28,C1,C 간접·표준형,반도체 칩 테스트 소켓
1020210134472,20211008,leeandmok,리앤목특허법인,G06F 3/0362,C2,JP 번역체(v2제외),회전조작변환 장치
1020210134475,20211008,leeandmok,리앤목특허법인,G06Q 10/08,C4,B 직접과제형,"상품 보관 방법, 상품 보관 시스템 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210134476,20211008,leeandmok,리앤목특허법인,G06Q 30/02,C4,B 직접과제형,"증정 상품 보관 방법, 증정 상품 보관 시스템 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210133455,20211007,leeandmok,리앤목특허법인,C12N 1/20,C2,C 간접·표준형,판토에아 아나나티스 균주 및 그의 피부 상태 개선 용도
1020210133456,20211007,leeandmok,리앤목특허법인,C12N 1/20,C2,C 간접·표준형,마이크로박테리움 올레이보란스 균주 및 그의 피부 상태 개선 용도
1020210132697,20211006,leeandmok,리앤목특허법인,H01B 1/12,C4,A 선행인용형,"전도성 고분자 조성물, 이를 이용한 전도성 고분자 박막, 전자 소자 및 유기 발광 소자"
1020210132708,20211006,leeandmok,리앤목특허법인,A61B 6/00,C0,C 간접·표준형,의료 영상 장치 및 그 동작 방법
1020210132683,20211006,leeandmok,리앤목특허법인,C23C 2/12,C4,A 선행인용형,열간 프레스용 강판 및 이를 이용하여 제조된 핫 스탬핑 부품
1020210132693,20211006,leeandmok,리앤목특허법인,C08L 9/00,C2,C 간접·표준형,"타이어 고무 조성물 제조 방법, 이로부터 제조된 타이어 트레드 고무 조성물 및 이를 포함하는 타이어"
1020210132712,20211006,leeandmok,리앤목특허법인,B25J 5/00,C2,C 간접·표준형,배송 로봇
1020210132687,20211006,leeandmok,리앤목특허법인,H04N 21/43,C4,B 직접과제형,"영상 전환 방법, 장치 및 컴퓨터 프로그램"
1020210132688,20211006,leeandmok,리앤목특허법인,H04N 23/60,C4,B 직접과제형,"영상 촬영 가이드 제공 방법, 장치 및 컴퓨터 프로그램"
1020210132711,20211006,leeandmok,리앤목특허법인,B25J 5/00,C2,C 간접·표준형,배송로봇
1020210131145,20211001,leeandmok,리앤목특허법인,B29C 64/124,C4,B 직접과제형,투명 치아 교정 장치의 제조방법 및 그 방법에 의해 제조된 투명 치아 교정 장치
1020210131130,20211001,leeandmok,리앤목특허법인,A61M 16/04,C2,C 간접·표준형,인공기도 보호 장치
1020210130731,20211001,leeandmok,리앤목특허법인,B04B 7/06,C1,C 간접·표준형,원심 장치 및 잠금 모듈
1020210131143,20211001,leeandmok,리앤목특허법인,A61H 39/04,C3,JP 번역체(v2제외),치료용 베드
1020210130303,20210930,leeandmok,리앤목특허법인,H05K 3/00,C4,B 직접과제형,릴투릴 회로 기판 제조 장치
1020227007891,20210930,leeandmok,리앤목특허법인,B63B 25/16,C2,C 간접·표준형,밀폐 단열 탱크
1020210130306,20210930,leeandmok,리앤목특허법인,H05K 3/12,C4,B 직접과제형,릴투릴 회로 기판 제조 장치
1020210130285,20210930,leeandmok,리앤목특허법인,H04N 21/478,C2,C 간접·표준형,디스플레이 장치 및 그의 동작 방법
1020210130304,20210930,leeandmok,리앤목특허법인,H05K 3/00,C2,C 간접·표준형,다층 회로 기판 제조장치
1020210130295,20210930,leeandmok,리앤목특허법인,H02S 40/22,C2,C 간접·표준형,섬유사형 태양광 발전기 및 이를 이용한 태양광 발전 시스템
1020210130305,20210930,leeandmok,리앤목특허법인,H05K 3/00,C4,B 직접과제형,다층 회로 기판의 제조장치 및 다층 회로 기판의 제조방법
1020210130301,20210930,leeandmok,리앤목특허법인,H05K 3/46,C2,C 간접·표준형,다층 회로 기판의 제조장치
1020210128980,20210929,leeandmok,리앤목특허법인,F42D 1/045,C4,B 직접과제형,"전기식 기폭 장치, 전기식 기폭 방법 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210128949,20210929,leeandmok,리앤목특허법인,F42D 1/045,C4,B 직접과제형,"전기식 기폭 장치, 전기식 기폭 방법 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210128948,20210929,leeandmok,리앤목특허법인,B65G 47/28,C4,JP 번역체(v2제외),스크류 정렬 장치 및 이를 포함하는 스크류 코팅 장치
1020210128957,20210929,leeandmok,리앤목특허법인,B29C 43/34,C4,B 직접과제형,릴투릴 면압 프레스 장치
1020210129167,20210929,leeandmok,리앤목특허법인,A61K 8/73,C2,C 간접·표준형,히알루론산 및 콜라겐이 결합하여 형성된 하이브리드 화합물을 유효성분으로 포함하는 화장료 조성물
1020210128943,20210929,leeandmok,리앤목특허법인,H01L 27/146,C2,C 간접·표준형,멀티 스펙트럼 이미지 센서 및 이를 포함하는 전자 장치
1020210128954,20210929,leeandmok,리앤목특허법인,C08L 9/00,C2,C 간접·표준형,타이어 트레드 고무 조성물 및 이를 포함하는 타이어
1020210128341,20210928,leeandmok,리앤목특허법인,G01S 13/90,C2,C 간접·표준형,"SAR 요동 보상을 위한 위치 추정 방법, 위치 추정 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210128348,20210928,leeandmok,리앤목특허법인,G10L 15/22,C0,C 간접·표준형,"사용자의 입력 입력에 기초하여 타겟 디바이스를 결정하고, 타겟 디바이스를 제어하는 서버 및 그 동작 방법"
1020210128219,20210928,leeandmok,리앤목특허법인,C12N 15/62,C2,A 선행인용형,반응성 및 안정성 그리고 항체회수가 향상된 Z-도메인 및 칼시퀘스트린 융합단백질 및 이를 이용한 항체의 분리 및 정제 방법
1020210127978,20210928,leeandmok,리앤목특허법인,F16K 31/00,C3,JP 번역체(v2제외),유체 제어 밸브
1020210128357,20210928,leeandmok,리앤목특허법인,C08L 63/00,C4,B 직접과제형,"반도체 패키지 기판용 조성물, 이를 포함하는 반도체 패키지 기판 및 이의 제조방법"
1020210127418,20210927,leeandmok,리앤목특허법인,C12N 1/20,C2,A 선행인용형,"병풀 유래 락토바실러스 플란타룸 BCRC-L43 균주 및 그의 항염증, 항알레르기, 피부 미생물 조절, 피부 진정 용도"
1020210127411,20210927,leeandmok,리앤목특허법인,G05D 1/10,C2,C 간접·표준형,소형 무인기의 자동 비행을 위한 제어 방법 및 시스템
1020210127413,20210927,leeandmok,리앤목특허법인,G01S 13/90,C2,C 간접·표준형,"SAR 영상의 위상 오차 보정 방법, 위상 오차 보정 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210127537,20210927,leeandmok,리앤목특허법인,H04B 7/0452,C2,C 간접·표준형,대규모 MIMO 시스템에서의 전송 방법 전환 방법 및 디바이스
1020210126639,20210924,leeandmok,리앤목특허법인,H01L 21/3065,C2,C 간접·표준형,원자 층 식각 공정
1020210126541,20210924,leeandmok,리앤목특허법인,H04M 1/72448,C4,B 직접과제형,사용자 맞춤형 정보를 제공하는 방법 및 장치
1020210126545,20210924,leeandmok,리앤목특허법인,A61H 39/06,C2,JP 번역체(v2제외),단추형 지압구
1020210125914,20210923,leeandmok,리앤목특허법인,H01L 27/32,C2,C 간접·표준형,박막 트랜지스터 어레이 기판 및 이를 포함하는 유기 발광 표시 장치
1020210125868,20210923,leeandmok,리앤목특허법인,B60C 19/00,C4,B 직접과제형,정전기를 이용한 흡음 타이어
1020210125918,20210923,leeandmok,리앤목특허법인,G06Q 10/10,C2,A 선행인용형,작업 프로그램의 작업과 연계한 협업 작업을 제공하는 방법 및 컴퓨터 프로그램
1020210125016,20210917,leeandmok,리앤목특허법인,H01L 51/00,C2,C 간접·표준형,마스크 프레임 어셈블리 제조방법
1020210125196,20210917,leeandmok,리앤목특허법인,H01L 27/12,C4,B 직접과제형,박막 트랜지스터 어레이 기판 및 유기 발광 표시 장치
1020210125210,20210917,leeandmok,리앤목특허법인,G01R 27/08,C2,C 간접·표준형,임피던스 측정장치 및 그 방법
1020210125217,20210917,leeandmok,리앤목특허법인,C08L 23/10,C1,A 선행인용형,대전방지성 폴리프로필렌계 폴리머 블렌드의 제조 방법
1020210125221,20210917,leeandmok,리앤목특허법인,G06F 30/17,C2,C 간접·표준형,"AutoCAD도면자동생성장치 및 방법, 그리고 그 방법이 기록된 컴퓨터 판독매체"
1020210125223,20210917,leeandmok,리앤목특허법인,C12N 1/20,C2,C 간접·표준형,바실러스 인판티스 HB2 균주 및 그의 피부 상태 개선 용도
1020210124274,20210916,leeandmok,리앤목특허법인,A61B 5/021,C2,A 선행인용형,PPG 신호 감지 반지를 이용한 딥러닝 기반 혈압 추정 시스템
1020210124280,20210916,leeandmok,리앤목특허법인,C12N 1/20,C2,C 간접·표준형,스타필로코커스속 균주 및 그의 용도
1020210124277,20210916,leeandmok,리앤목특허법인,B62D 25/02,C4,B 직접과제형,차체 구조물 및 그 제조방법
1020210124253,20210916,leeandmok,리앤목특허법인,H01Q 3/24,C4,B 직접과제형,카세그레인 안테나를 이용하여 표적의 방향을 탐지하기 위한 장치 및 방법
1020210124272,20210916,leeandmok,리앤목특허법인,G01M 99/00,C2,C 간접·표준형,스마트 링 테스트 장치 및 방법
1020210124273,20210916,leeandmok,리앤목특허법인,A61B 5/024,C2,C 간접·표준형,PPG 신호 감지 반지를 이용한 딥러닝 기반 심방 세동 판정 시스템
1020210124282,20210916,leeandmok,리앤목특허법인,H04B 7/185,C4,B 직접과제형,지상국과 위성의 시간 동기를 위한 장치 및 방법
1020210124271,20210916,leeandmok,리앤목특허법인,B30B 9/28,C0,C 간접·표준형,배터리 가공장치
1020210124276,20210916,leeandmok,리앤목특허법인,A61B 5/00,C2,C 간접·표준형,생체 신호 감지 반지를 이용한 생체 데이터 모니터링 플랫폼
1020210124278,20210916,leeandmok,리앤목특허법인,B62D 25/02,C4,B 직접과제형,차체 구조물 및 그 제조방법
1020210123172,20210915,leeandmok,리앤목특허법인,G01M 99/00,C2,JP 번역체(v2제외),생체신호를 감지하는 감지기구 테스트용 신호전달장치
1020210123226,20210915,leeandmok,리앤목특허법인,B23P 19/04,C0,C 간접·표준형,아우터링 가공장치
1020210123227,20210915,leeandmok,리앤목특허법인,B21D 7/08,C0,B 직접과제형,아우터링 가공장치
1020210123228,20210915,leeandmok,리앤목특허법인,C07F 5/02,C2,C 간접·표준형,"화합물, 이를 포함하는 항균용 조성물, 및 상기 항균용 조성물을 포함하는 광감각제"
1020210123275,20210915,leeandmok,리앤목특허법인,G16H 40/60,C4,B 직접과제형,"영상 컨텐츠와 모션 체어를 연동하는 방법, 컴퓨터 프로그램 및 시스템"
1020210123164,20210915,leeandmok,리앤목특허법인,B24B 9/02,C0,C 간접·표준형,아우터링 가공장치
1020210123113,20210915,leeandmok,리앤목특허법인,A61B 5/021,C2,C 간접·표준형,"혈압 측정장치, 손목시계형 단말기 및 혈압 측정방법"
1020210123171,20210915,leeandmok,리앤목특허법인,G01M 99/00,C2,JP 번역체(v2제외),생체신호를 감지하는 감지기구 테스트용 신호전달장치
1020210123169,20210915,leeandmok,리앤목특허법인,A61B 5/00,C2,C 간접·표준형,생체 신호를 측정하는 스마트 링
1020210123112,20210915,leeandmok,리앤목특허법인,H01L 23/31,C2,C 간접·표준형,"반도체 패키지 기판 및 반도체 패키지 기판의 제조방법, 반도체 패키지"
1020210123173,20210915,leeandmok,리앤목특허법인,B25J 11/00,C2,C 간접·표준형,"가스 용기 이송용 이송 로봇, 가스 공급 캐비닛, 및 이들을 포함하는 가스 공급 시스템"
1020210123110,20210915,leeandmok,리앤목특허법인,G01S 19/07,C4,B 직접과제형,위성 항법 시스템에서 전리층 잔류 오차를 결정하기 위한 장치 및 방법
1020210123114,20210915,leeandmok,리앤목특허법인,G06Q 50/30,C2,C 간접·표준형,"메시지 검증 방법, 장치 및 컴퓨터 프로그램"
1020210123162,20210915,leeandmok,리앤목특허법인,A61B 5/00,C4,B 직접과제형,생체 신호를 감지하는 스마트 링
1020210123163,20210915,leeandmok,리앤목특허법인,A61B 5/00,C4,B 직접과제형,생체 신호를 감지하는 스마트 링
1020210122776,20210914,leeandmok,리앤목특허법인,B05B 7/14,C4,B 직접과제형,비파괴 검사용 자분 자동 분사 및 자화 장치
1020210122779,20210914,leeandmok,리앤목특허법인,B05C 17/10,C4,B 직접과제형,비파괴 검사용 침투 탐상제 도포를 위한 스펀지 노즐 보조 장치
1020210122777,20210914,leeandmok,리앤목특허법인,G01N 27/84,C4,B 직접과제형,전극간 간격의 조절이 가능한 비파괴 검사 장치용 자화 전극 장치
1020210122766,20210914,leeandmok,리앤목특허법인,B63H 21/17,C4,B 직접과제형,전기추진선박의 추진전동기의 역기전력 불평형에 의한 2차 고조파 토크리플 저감 방법 및 전기추진선박의 전기 추진 시스템
1020210122767,20210914,leeandmok,리앤목특허법인,F24F 11/46,C4,B 직접과제형,BEMS 기반으로 히트 펌프들의 운용 스케줄을 결정 위한 장치 및 방법
1020210122770,20210914,leeandmok,리앤목특허법인,G06Q 50/04,C2,C 간접·표준형,파이프 융착기의 융착 데이터 관리 시스템 및 방법
1020210122780,20210914,leeandmok,리앤목특허법인,G01N 29/265,C4,B 직접과제형,비파괴 검사용 자동 스캐너 차체의 바퀴 구조
1020210122765,20210914,leeandmok,리앤목특허법인,C12N 1/20,C2,A 선행인용형,두피 마이크로바이옴 콤플렉스 및 그의 모발 또는 두피 상태 개선 용도
1020210121779,20210913,leeandmok,리앤목특허법인,A24F 40/50,C0,B 직접과제형,에어로졸 생성 장치 및 그의 동작 방법
1020210122076,20210913,leeandmok,리앤목특허법인,H02M 7/155,C2,C 간접·표준형,조절 가능한 출력 전력을 제공하는 AC-DC 전원 장치 및 이를 포함하는 시스템
1020210122072,20210913,leeandmok,리앤목특허법인,B60S 3/00,C4,B 직접과제형,터널형 세차기의 차량 밀림 방지 장치
1020210121826,20210913,leeandmok,리앤목특허법인,H01M 4/13,C4,B 직접과제형,"리튬 전지용 전극, 이를 포함하는 리튬 전지, 및 상기 리튬 전지의 제조방법"
1020210122075,20210913,leeandmok,리앤목특허법인,H05B 45/3725,C2,C 간접·표준형,높은 전력 효율을 제공하는 LED 구동 장치 및 이를 포함하는 조명 기기
1020210122073,20210913,leeandmok,리앤목특허법인,B60S 3/00,C4,B 직접과제형,터널형 세차기의 컨베이어 커버 소음 감소 장치
1020210121179,20210910,leeandmok,리앤목특허법인,H01L 51/52,C2,C 간접·표준형,유기 발광 표시 장치
1020210121177,20210910,leeandmok,리앤목특허법인,C06B 33/00,C4,B 직접과제형,착화 장치용 점화제 및 그 제조 방법
1020210121165,20210910,leeandmok,리앤목특허법인,B23K 37/04,C4,A 선행인용형,릴투릴 공정을 위한 작업 테이블
1020210120628,20210909,leeandmok,리앤목특허법인,H01L 21/306,C2,C 간접·표준형,표면 패시베이션의 제거
1020210120533,20210909,leeandmok,리앤목특허법인,F24H 9/00,C0,B 직접과제형,열교환관 및 이를 포함하는 보일러
1020210120538,20210909,leeandmok,리앤목특허법인,F16D 41/12,C4,B 직접과제형,원웨이 클러치 회생제동 시스템
1020210120531,20210909,leeandmok,리앤목특허법인,C23C 2/12,C4,A 선행인용형,열간 프레스용 강판 및 이의 제조 방법
1020210120529,20210909,leeandmok,리앤목특허법인,F24H 9/00,C2,JP 번역체(v2제외),수트클리닝워터의 잔류를 방지하는 보일러
1020210119839,20210908,leeandmok,리앤목특허법인,G06F 3/01,C2,C 간접·표준형,웨어러블 디바이스 및 웨어러블 디바이스의 피드백 제공 방법
1020210119867,20210908,leeandmok,리앤목특허법인,A61K 8/55,C4,B 직접과제형,피부 장벽 강화용 또는 피부 생리 활성 물질 흡수 촉진용 화장료 조성물
1020210119862,20210908,leeandmok,리앤목특허법인,G06Q 50/06,C2,C 간접·표준형,다중 지점 누수 탐지 방법 및 그 시스템
1020210119948,20210908,leeandmok,리앤목특허법인,F01N 3/027,C2,C 간접·표준형,배기가스 히터
1020210119864,20210908,leeandmok,리앤목특허법인,F16H 57/02,C4,B 직접과제형,개선된 원 웨이 클러치를 구비하는 전기자동차용 변속기
1020210119866,20210908,leeandmok,리앤목특허법인,C12N 1/20,C2,C 간접·표준형,비피도박테리움 애니멀리스 서브스페시스 락티스 균주 및 그의 피부 상태 개선 용도
1020210119183,20210907,leeandmok,리앤목특허법인,H04N 19/132,C2,JP 번역체(v2제외),"영상의 ＡＩ 부호화 및 ＡＩ 복호화 방법, 및 장치"
1020210118962,20210907,leeandmok,리앤목특허법인,G01B 11/26,C4,B 직접과제형,위성체 추력기 얼라인먼트 측정용 미러 정밀 고정 및 회전장치
1020210119105,20210907,leeandmok,리앤목특허법인,G01N 33/68,C1,A 선행인용형,임신중독증 진단용 바이오마커 조성물 및 이의 용도
1020210119102,20210907,leeandmok,리앤목특허법인,A61K 8/73,C4,B 직접과제형,다당류 점증제를 포함하는 자외선 차단용 화장료 조성물 및 이를 제조하는 방법
1020210119103,20210907,leeandmok,리앤목특허법인,A61K 8/84,C2,C 간접·표준형,Oil/IPDI공중합체를 포함하고 피부 도포시 가역적인 상전이 성질을 지니는 화장료 조성물 및 이를 제조하는 방법
1020210118963,20210907,leeandmok,리앤목특허법인,F16H 63/32,C4,B 직접과제형,1축 시프트 메커니즘을 구비하는 변속기
1020210118964,20210907,leeandmok,리앤목특허법인,B60C 11/03,C4,B 직접과제형,향상된 강성 및 배수성을 갖는 블록 및 그루브 구조를 갖는 공기입 타이어
1020210118544,20210906,leeandmok,리앤목특허법인,G06F 18/00,C2,C 간접·표준형,데이터 처리 장치 및 데이터 처리 방법
1020210117942,20210903,leeandmok,리앤목특허법인,G06F 13/16,C2,C 간접·표준형,프로세싱부를 포함하는 이종 메모리 시스템을 억세스하는 데이터 처리 시스템 및 방법
1020210117738,20210903,leeandmok,리앤목특허법인,H05K 1/09,C2,C 간접·표준형,동박적층필름 및 이를 포함하는 전자소자
1020210117106,20210902,leeandmok,리앤목특허법인,G16H 40/20,C4,B 직접과제형,스마트 단말기를 이용한 건강진단 진행 방법 및 시스템
1020210117108,20210902,leeandmok,리앤목특허법인,G16H 40/20,C4,B 직접과제형,스마트 단말기를 이용한 건강진단 진행 방법 및 시스템
1020210117195,20210902,leeandmok,리앤목특허법인,H01L 27/32,C2,C 간접·표준형,디스플레이 장치
1020210117103,20210902,leeandmok,리앤목특허법인,H01S 3/10,C2,C 간접·표준형,레이저 장치
1020210117200,20210902,leeandmok,리앤목특허법인,A45C 7/00,C1,JP 번역체(v2제외),가방
1020210116500,20210901,leeandmok,리앤목특허법인,G06T 5/00,C0,C 간접·표준형,"영상을 처리하는 방법, 장치 및 기록매체"
1020210116504,20210901,leeandmok,리앤목특허법인,H05K 3/34,C2,C 간접·표준형,인쇄회로기판의 제조방법
1020210116577,20210901,leeandmok,리앤목특허법인,H04L 27/34,C2,JP 번역체(v2제외),통신 시스템에서 거의 일정한 포락선을 가지는 신호 생성을 위한 스펙트럼 성형 방법 및 이를 수행하는 송신기
1020210116508,20210901,leeandmok,리앤목특허법인,A24F 40/50,C0,B 직접과제형,에어로졸 생성 장치 및 그의 동작 방법
1020210116620,20210901,leeandmok,리앤목특허법인,H04L 27/34,C2,JP 번역체(v2제외),"통신 시스템에서 심볼 성상 회전 및 스펙트럼 성형을 이용한 송신기, 이의 송신 방법, 수신기 및 이의 수신 방법"
1020210115801,20210831,leeandmok,리앤목특허법인,C09J 183/04,C4,B 직접과제형,레이저 타발공정용 필름 및 이를 포함하는 디스플레이 소자
1020210115702,20210831,leeandmok,리앤목특허법인,G06F 3/06,C2,C 간접·표준형,"스토리지 장치, 스토리지 컨트롤러 및 스토리지 컨트롤러의 동작 방법"
1020210115030,20210830,leeandmok,리앤목특허법인,F25D 16/00,C0,A 선행인용형,LNG 냉열을 이용하여 복수의 보조냉매를 냉각시키는 냉각 시스템
1020237005782,20210830,leeandmok,리앤목특허법인,H04W 48/20,C2,JP 번역체(v2제외),"주파수 대역의 우선도에 따라 셀 선택을 실행하는 단말 장치, 그 제어 방법, 및 기억 매체"
1020210115024,20210830,leeandmok,리앤목특허법인,B60C 19/00,C4,B 직접과제형,마모 알림 구조를 사용하는 타이어
2020210002673,20210830,leeandmok,리앤목특허법인,E04H 9/02,C4,B 직접과제형,하지 트러스용 내진 브라켓
1020210115022,20210830,leeandmok,리앤목특허법인,H03K 17/06,C4,B 직접과제형,래치 회로를 이용하여 입력 전원으로부터 출력 전원으로의 전원 공급을 제어하기 위한 장치 및 방법
1020210115029,20210830,leeandmok,리앤목특허법인,F16H 57/021,C4,B 직접과제형,스냅링 회전 방지 구조를 구비하는 변속기
1020210113650,20210827,leeandmok,리앤목특허법인,H04W 48/16,C4,B 직접과제형,NTN 이동성을 구현하기 위한 방법 및 사용자 장비
1020210114254,20210827,leeandmok,리앤목특허법인,H04L 9/40,C4,B 직접과제형,"IoT 포털 서버, IoT 플랫폼 서버, 인증 서버를 통해 획득된 토큰과 ACP 데이터 필드를 이용하여 권한을 관리하는 방법, 및 상기 방법을 실행하기 위한 컴퓨터 프로그램"
1020210114184,20210827,leeandmok,리앤목특허법인,H02J 7/00,C2,C 간접·표준형,배터리 충전 스테이션
1020210113983,20210827,leeandmok,리앤목특허법인,G01N 27/407,C2,C 간접·표준형,MIM 구조를 사용하는 가스 센서 및 이를 포함하는 가스 검출장치
1020210114252,20210827,leeandmok,리앤목특허법인,G06F 9/50,C2,C 간접·표준형,성능 조정 동작을 수행하는 메모리 시스템
1020210114124,20210827,leeandmok,리앤목특허법인,H04N 19/42,C2,JP 번역체(v2제외),"복호화 장치 및 그 동작방법, 및 AI 업 스케일 장치 및 그 동작방법"
1020210114253,20210827,leeandmok,리앤목특허법인,G06F 21/62,C4,B 직접과제형,"로그 데이터의 비식별화 방법, 시스템 및 컴퓨터 프로그램"
1020210113402,20210826,leeandmok,리앤목특허법인,G03H 1/04,C2,C 간접·표준형,향상된 화질을 제공하는 홀로그래픽 디스플레이 장치 및 홀로그래픽 디스플레이 방법
1020210113395,20210826,leeandmok,리앤목특허법인,G01S 13/72,C2,C 간접·표준형,"항공기 경로 추적 방법, 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램"
1020210113403,20210826,leeandmok,리앤목특허법인,B60R 13/10,C2,C 간접·표준형,재귀 반사 번호판 및 그 제조방법
